"id","nome","codigo"
2023,"Instalador de tubulacoes","724115"
2024,"Instalador de tubulacoesaeronaves)","724120"
2025,"Instalador de tubulacoesembarcacoes)","724125"
2026,"Instalador de tubulacoes de gas combustivelproducao e distribuicao)","724130"
2027,"Instalador de tubulacoes de vaporproducao e distribuicao)","724135"
2028,"Montador de estruturas metalicas","724205"
2029,"Montador de estruturas metalicas de embarcacoes","724210"
2030,"Rebitador a martelo pneumatico","724215"
2031,"Preparador de estruturas metalicas","724220"
2032,"Riscador de estruturas metalicas","724225"
2033,"Rebitador, a mao","724230"
2034,"Brasador","724305"
2035,"Oxicortador a mao e a maquina","724310"
2036,"Soldador","724315"
2037,"Soldador a oxigas","724320"
2038,"Soldador eletrico","724325"
2039,"Caldeireirochapas de cobre)","724405"
2040,"Caldeireirochapas de ferro e aco)","724410"
2041,"Chapeador","724415"
2042,"Chapeador de carrocerias metalicasfabricacao)","724420"
2043,"Chapeador naval","724425"
2044,"Chapeador de aeronaves","724430"
2045,"Funileiro industrial","724435"
2046,"Serralheiro","724440"
2047,"Operador de maquina de cilindrar chapas","724505"
2048,"Operador de maquina de dobrar chapas","724510"
2049,"Prensistaoperador de prensa)","724515"
2050,"Operador de lacos de cabos de aco","724605"
2051,"Trancador de cabos de aco","724610"
2052,"Ajustador ferramenteiro","725005"
2053,"Ajustador mecanico","725010"
2054,"Ajustador mecanicousinagem em bancada e em maquinas-ferramentas)","725015"
2055,"Ajustador mecanico em bancada","725020"
2056,"Ajustador navalreparo e construcao)","725025"
2057,"Operador de manutencao e recarga de extintor de incendio","725030"
2058,"Montador de maquinas, motores e acessoriosmontagem em serie)","725105"
2059,"Montador de maquinas","725205"
2060,"Montador de maquinas graficas","725210"
2061,"Montador de maquinas operatrizes para madeira","725215"
2062,"Montador de maquinas texteis","725220"
2063,"Montador de maquinas-ferramentasusinagem de metais)","725225"
2064,"Tapeceiro de autos","725240"
2065,"Montador de equipamento de levantamento","725305"
2066,"Montador de maquinas agricolas","725310"
2067,"Montador de maquinas de minas e pedreiras","725315"
2068,"Montador de maquinas de terraplenagem","725320"
2069,"Mecanico montador de motores de aeronaves","725405"
2070,"Mecanico montador de motores de embarcacoes","725410"
2071,"Mecanico montador de motores de explosao e diesel","725415"
2072,"Mecanico montador de turboalimentadores","725420"
2073,"Montador de veiculoslinha de montagem)","725505"
2074,"Operador de time de montagem","725510"
2075,"Montador de estruturas de aeronaves","725605"
2076,"Montador de sistemas de combustivel de aeronaves","725610"
2077,"Mecanico de refrigeracao","725705"
2078,"Supervisor de montagem e instalacao eletroeletronica","730105"
2079,"Montador de equipamentos eletronicosaparelhos medicos)","731105"
2080,"Montador de equipamentos eletronicoscomputadores e equipamentos auxiliares)","731110"
2081,"Montador de equipamentos eletricosinstrumentos de medicao)","731115"
2082,"Montador de equipamentos eletricosaparelhos eletrodomesticos)","731120"
2083,"Montador de equipamentos eletricoscentrais eletricas)","731125"
2084,"Montador de equipamentos eletricosmotores e dinamos)","731130"
2085,"Montador de equipamentos eletricos","731135"
2086,"Montador de equipamentos eletronicosinstalacoes de sinalizacao)","731140"
2087,"Montador de equipamentos eletronicosmaquinas industriais)","731145"
2088,"Montador de equipamentos eletronicos","731150"
2089,"Montador de equipamentos eletricoselevadores e equipamentos similares)","731155"
2090,"Montador de equipamentos eletricostransformadores)","731160"
2091,"Bobinador eletricista, a mao","731165"
2092,"Bobinador eletricista, a maquina","731170"
2093,"Operador de linha de montagemaparelhos eletricos)","731175"
2094,"Operador de linha de montagemaparelhos eletronicos)","731180"
2095,"Montador de equipamentos eletronicosestacao de radio, TV e equipamentos de radar)","731205"
2096,"Instalador-reparador de equipamentos de comutacao em telefonia","731305"
2097,"Instalador-reparador de equipamentos de energia em telefonia","731310"
2098,"Instalador-reparador de equipamentos de transmissao em telefonia","731315"
2099,"Instalador-reparador de linhas e aparelhos de telecomunicacoes","731320"
2100,"Instalador-reparador de redes e cabos telefonicos","731325"
2101,"Reparador de aparelhos de telecomunicacoes em laboratorio","731330"
2102,"Eletricista de manutencao de linhas eletricas, telefonicas e de comunicacao de dados","732105"
2103,"Emendador de cabos eletricos e telefonicosaereos e subterraneos)","732110"
2104,"Examinador de cabos, linhas eletricas e telefonicas","732115"
2105,"Instalador de linhas eletricas de alta e baixa tensaorede aerea e subterranea)","732120"
2106,"Instalador eletricistatracao de veiculos)","732125"
2107,"Instalador-reparador de redes telefonicas e de comunicacao de dados","732130"
2108,"Ligador de linhas telefonicas","732135"
2109,"Instalador de sistemas fotovoltaicos","732140"
2110,"Supervisor da mecanica de precisao","740105"
2111,"Supervisor de fabricacao de instrumentos musicais","740110"
2112,"Ajustador de instrumentos de precisao","741105"
2113,"Montador de instrumentos de optica","741110"
2114,"Montador de instrumentos de precisao","741115"
2115,"Relojoeirofabricacao)","741120"
2116,"Relojoeiroreparacao)","741125"
2117,"Afinador de instrumentos musicais","742105"
2118,"Confeccionador de acordeao","742110"
2119,"Confeccionador de instrumentos de corda","742115"
2120,"Confeccionador de instrumentos de percussaopele, couro ou plastico)","742120"
2121,"Confeccionador de instrumentos de sopromadeira)","742125"
2122,"Confeccionador de instrumentos de soprometal)","742130"
2123,"Confeccionador de orgao","742135"
2124,"Confeccionador de piano","742140"
2125,"Supervisor de joalheria","750105"
2126,"Supervisor da industria de minerais nao metalicosexceto os derivados de petroleo e carvao)","750205"
2127,"Engastadorjoias)","751005"
2128,"Joalheiro","751010"
2129,"Joalheiroreparacoes)","751015"
2130,"Lapidadorjoias)","751020"
2131,"Bate-folha a maquina","751105"
2132,"Fundidorjoalheria e ourivesaria)","751110"
2133,"Gravadorjoalheria e ourivesaria)","751115"
2134,"Laminador de metais preciosos a mao","751120"
2135,"Ourives","751125"
2136,"Trefiladorjoalheria e ourivesaria)","751130"
2137,"Artesao modeladorvidros)","752105"
2138,"Moldadorvidros)","752110"
2139,"Soprador de vidro","752115"
2140,"Transformador de tubos de vidro","752120"
2141,"Aplicador serigrafico em vidros","752205"
2142,"Cortador de vidro","752210"
2143,"Gravador de vidro a agua-forte","752215"
2144,"Gravador de vidro a esmeril","752220"
2145,"Gravador de vidro a jato de areia","752225"
2146,"Lapidador de vidros e cristais","752230"
2147,"Surfassagista","752235"
2148,"Ceramista","752305"
2149,"Ceramistatorno de pedal e motor)","752310"
2150,"Ceramistatorno semi-automatico)","752315"
2151,"Ceramista modelador","752320"
2152,"Ceramista moldador","752325"
2153,"Ceramista prensador","752330"
2154,"Decorador de ceramica","752405"
2155,"Decorador de vidro","752410"
2156,"Decorador de vidro a pincel","752415"
2157,"Operador de esmaltadeira","752420"
2158,"Operador de espelhamento","752425"
2159,"Pintor de ceramica, a pincel","752430"
2160,"Contramestre de acabamentoindustria textil)","760105"
2161,"Contramestre de fiacaoindustria textil)","760110"
2162,"Contramestre de malhariaindustria textil)","760115"
2163,"Contramestre de tecelagemindustria textil)","760120"
2164,"Mestreindustria textil e de confeccoes)","760125"
2165,"Supervisor de curtimento","760205"
2166,"Encarregado de corte na confeccao do vestuario","760305"
2167,"Encarregado de costura na confeccao do vestuario","760310"
2168,"Supervisorindustria de calcados e artefatos de couro)","760405"
2169,"Supervisor da confeccao de artefatos de tecidos, couros e afins","760505"
2170,"Supervisor das artes graficasindustria editorial e grafica)","760605"
2171,"Operador polivalente da industria textil","761005"
2172,"Classificador de fibras texteis","761105"
2173,"Lavador de la","761110"
2174,"Operador de aberturafiacao)","761205"
2175,"Operador de binadeira","761210"
2176,"Operador de bobinadeira","761215"
2177,"Operador de cardas","761220"
2178,"Operador de conicaleira","761225"
2179,"Operador de filatorio","761230"
2180,"Operador de laminadeira e reunideira","761235"
2181,"Operador de macaroqueira","761240"
2182,"Operador de open-end","761245"
2183,"Operador de passadorfiacao)","761250"
2184,"Operador de penteadeira","761255"
2185,"Operador de retorcedeira","761260"
2186,"Tecelaoredes)","761303"
2187,"Tecelaorendas e bordados)","761306"
2188,"Tecelaotear automatico)","761309"
2189,"Tecelaotear jacquard)","761312"
2190,"Tecelaotear mecanico de maquineta)","761315"
2191,"Tecelaotear mecanico de xadrez)","761318"
2192,"Tecelaotear mecanico liso)","761321"
2193,"Tecelaotear mecanico, exceto jacquard)","761324"
2194,"Tecelao de malhas, a maquina","761327"
2195,"Tecelao de malhasmaquina circular)","761330"
2196,"Tecelao de malhasmaquina retilinea)","761333"
2197,"Tecelao de meias, a maquina","761336"
2198,"Tecelao de meiasmaquina circular)","761339"
2199,"Tecelao de meiasmaquina retilinea)","761342"
2200,"Tecelao de tapetes, a maquina","761345"
2201,"Operador de engomadeira de urdume","761348"
2202,"Operador de espuladeira","761351"
2203,"Operador de maquina de cordoalha","761354"
2204,"Operador de urdideira","761357"
2205,"Passamaneiro a maquina","761360"
2206,"Remetedor de fios","761363"
2207,"Picotador de cartoes jacquard","761366"
2208,"Alvejadortecidos)","761405"
2209,"Estampador de tecido","761410"
2210,"Operador de calandrastecidos)","761415"
2211,"Operador de chamuscadeira de tecidos","761420"
2212,"Operador de impermeabilizador de tecidos","761425"
2213,"Operador de maquina de lavar fios e tecidos","761430"
2214,"Operador de rameuse","761435"
2215,"Inspetor de estampariaproducao textil)","761805"
2216,"Revisor de fiosproducao textil)","761810"
2217,"Revisor de tecidos acabados","761815"
2218,"Revisor de tecidos crus","761820"
2219,"Trabalhador polivalente do curtimento de couros e peles","762005"
2220,"Classificador de peles","762105"
2221,"Descarnador de couros e peles, a maquina","762110"
2222,"Estirador de couros e pelespreparacao)","762115"
2223,"Fuloneiro","762120"
2224,"Rachador de couros e peles","762125"
2225,"Curtidorcouros e peles)","762205"
2226,"Classificador de couros","762210"
2227,"Enxugador de couros","762215"
2228,"Rebaixador de couros","762220"
2229,"Estirador de couros e pelesacabamento)","762305"
2230,"Fuloneiro no acabamento de couros e peles","762310"
2231,"Lixador de couros e peles","762315"
2232,"Matizador de couros e peles","762320"
2233,"Operador de maquinas do acabamento de couros e peles","762325"
2234,"Prensador de couros e peles","762330"
2235,"Palecionador de couros e peles","762335"
2236,"Preparador de couros curtidos","762340"
2237,"Vaqueador de couros e peles","762345"
2238,"Alfaiate","763005"
2239,"Costureira de pecas sob encomenda","763010"
2240,"Costureira de reparacao de roupas","763015"
2241,"Costureiro de roupa de couro e pele","763020"
2242,"Auxiliar de cortepreparacao da confeccao de roupas)","763105"
2243,"Cortador de roupas","763110"
2244,"Enfestador de roupas","763115"
2245,"Riscador de roupas","763120"
2246,"Ajudante de confeccao","763125"
2247,"Costureiro de roupas de couro e pele, a maquina na confeccao em serie","763205"
2248,"Costureiro na confeccao em serie","763210"
2249,"Costureiro, a maquina na confeccao em serie","763215"
2250,"Arrematadeira","763305"
2251,"Bordador, a maquina","763310"
2252,"Marcador de pecas confeccionadas para bordar","763315"
2253,"Operador de maquina de costura de acabamento","763320"
2254,"Passadeira de pecas confeccionadas","763325"
2255,"Trabalhador polivalente da confeccao de calcados","764005"
2256,"Cortador de calcados, a maquinaexceto solas e palmilhas)","764105"
2257,"Cortador de solas e palmilhas, a maquina","764110"
2258,"Preparador de calcados","764115"
2259,"Preparador de solas e palmilhas","764120"
2260,"Costurador de calcados, a maquina","764205"
2261,"Montador de calcados","764210"
2262,"Acabador de calcados","764305"
2263,"Confeccionador de artefatos de couroexceto sapatos)","765005"
2264,"Chapeleiro de senhoras","765010"
2265,"Boneleiro","765015"
2266,"Cortador de artefatos de couroexceto roupas e calcados)","765105"
2267,"Cortador de tapecaria","765110"
2268,"Colchoeiroconfeccao de colchoes)","765205"
2269,"Confeccionador de brinquedos de pano","765215"
2270,"Confeccionador de velas nauticas, barracas e toldos","765225"
2271,"Estofador de avioes","765230"
2272,"Estofador de moveis","765235"
2273,"Costurador de artefatos de couro, a maquinaexceto roupas e calcados)","765310"
2274,"Montador de artefatos de couroexceto roupas e calcados)","765315"
2275,"Trabalhador do acabamento de artefatos de tecidos e couros","765405"
2276,"Copiador de chapa","766105"
2277,"Gravador de matriz para flexografiaclicherista)","766115"
2278,"Editor de texto e imagem","766120"
2279,"Montador de fotolitoanalogico e digital)","766125"
2280,"Gravador de matriz para rotogravuraeletromecanico e quimico)","766130"
2281,"Gravador de matriz calcografica","766135"
2282,"Gravador de matriz serigrafica","766140"
2283,"Operador de sistemas de provaanalogico e digital)","766145"
2284,"Operador de processo de tratamento de imagem","766150"
2285,"Programador visual grafico","766155"
2286,"Impressorserigrafia)","766205"
2287,"Impressor calcografico","766210"
2288,"Impressor de ofseteplano e rotativo)","766215"
2289,"Impressor de rotativa","766220"
2290,"Impressor de rotogravura","766225"
2291,"Impressor digital","766230"
2292,"Impressor flexografico","766235"
2293,"Impressor letterset","766240"
2294,"Impressor tampografico","766245"
2295,"Impressor tipografico","766250"
2296,"Acabador de embalagensflexiveis e cartotecnicas)","766305"
2297,"Impressor de corte e vinco","766310"
2298,"Operador de acabamentoindustria grafica)","766315"
2299,"Operador de guilhotinacorte de papel)","766320"
2300,"Preparador de matrizes de corte e vinco","766325"
2301,"Laboratorista fotografico","766405"
2302,"Revelador de filmes fotograficos, em preto e branco","766410"
2303,"Revelador de filmes fotograficos, em cores","766415"
2304,"Auxiliar de radiologiarevelacao fotografica)","766420"
2305,"Tecelaotear manual)","768105"
2306,"Tecelao de tapetes, a mao","768110"
2307,"Tricoteiro, a mao","768115"
2308,"Redeiro","768120"
2309,"Chapeleirochapeus de palha)","768125"
2310,"Crocheteiro, a mao","768130"
2311,"Bordador, a mao","768205"
2312,"Cerzidor","768210"
2313,"Artifice do couro","768305"
2314,"Cortador de calcados, a maoexceto solas)","768310"
2315,"Costurador de artefatos de couro, a maoexceto roupas e calcados)","768315"
2316,"Sapateirocalcados sob medida)","768320"
2317,"Seleiro","768325"
2318,"Tipografo","768605"
2319,"Linotipista","768610"
2320,"Monotipista","768615"
2321,"Paginador","768620"
2322,"Pintor de letreiros","768625"
2323,"Confeccionador de carimbos de borracha","768630"
2324,"Gravador, a maoencadernacao)","768705"
2325,"Restaurador de livros","768710"
2326,"Mestreindustria de madeira e mobiliario)","770105"
2327,"Mestre carpinteiro","770110"
2328,"Marceneiro","771105"
2329,"Modelador de madeira","771110"
2330,"Maquetista na marcenaria","771115"
2331,"Tanoeiro","771120"
2332,"Classificador de madeira","772105"
2333,"Impregnador de madeira","772110"
2334,"Secador de madeira","772115"
2335,"Cortador de laminados de madeira","773105"
2336,"Operador de serras no desdobramento de madeira","773110"
2337,"Serrador de bordas no desdobramento de madeira","773115"
2338,"Serrador de madeira","773120"
2339,"Serrador de madeiraserra circular multipla)","773125"
2340,"Serrador de madeiraserra de fita multipla)","773130"
2341,"Operador de maquina intercaladora de placascompensados)","773205"
2342,"Prensista de aglomerados","773210"
2343,"Prensista de compensados","773215"
2344,"Preparador de aglomerantes","773220"
2345,"Operador de desempenadeira na usinagem convencional de madeira","773305"
2346,"Operador de entalhadeirausinagem de madeira)","773310"
2347,"Operador de fresadorausinagem de madeira)","773315"
2348,"Operador de lixadeirausinagem de madeira)","773320"
2349,"Operador de maquina de usinagem madeira, em geral","773325"
2350,"Operador de molduradorausinagem de madeira)","773330"
2351,"Operador de plaina desengrossadeira","773335"
2352,"Operador de serrasusinagem de madeira)","773340"
2353,"Operador de torno automaticousinagem de madeira)","773345"
2354,"Operador de tupiausinagem de madeira)","773350"
2355,"Torneiro na usinagem convencional de madeira","773355"
2356,"Operador de maquina bordatriz","773405"
2357,"Operador de maquina de cortina daguaproducao de moveis)","773410"
2358,"Operador de maquina de usinagem de madeiraproducao em serie)","773415"
2359,"Operador de prensa de alta frequencia na usinagem de madeira","773420"
2360,"Operador de centro de usinagem de madeiracnc)","773505"
2361,"Operador de maquinas de usinar madeiracnc)","773510"
2362,"Montador de moveis e artefatos de madeira","774105"
2363,"Entalhador de madeira","775105"
2364,"Folheador de moveis de madeira","775110"
2365,"Lustrador de pecas de madeira","775115"
2366,"Marcheteiro","775120"
2367,"Cesteiro","776405"
2368,"Confeccionador de escovas, pinceis e produtos similaresa mao)","776410"
2369,"Confeccionador de escovas, pinceis e produtos similaresa maquina)","776415"
2370,"Confeccionador de moveis de vime, junco e bambu","776420"
2371,"Esteireiro","776425"
2372,"Vassoureiro","776430"
2373,"Carpinteiro navalconstrucao de pequenas embarcacoes)","777105"
2374,"Carpinteiro navalembarcacoes)","777110"
2375,"Carpinteiro navalestaleiros)","777115"
2376,"Carpinteiro de carretas","777205"
2377,"Carpinteiro de carrocerias","777210"
2378,"Supervisor de embalagem e etiquetagem","780105"
2379,"Condutor de processos robotizados de pintura","781105"
2380,"Condutor de processos robotizados de soldagem","781110"
2381,"Operador de veiculos subaquaticos controlados remotamente","781305"
2382,"Operador de aeronaves nao tripuladas","781310"
2383,"Mergulhador profissionalraso e profundo)","781705"
2384,"Operador de draga","782105"
2385,"Operador de guindastefixo)","782110"
2386,"Operador de guindaste movel","782115"
2387,"Operador de maquina rodoferroviaria","782120"
2388,"Operador de monta-cargasconstrucao civil)","782125"
2389,"Operador de ponte rolante","782130"
2390,"Operador de portico rolante","782135"
2391,"Operador de talha eletrica","782140"
2392,"Sinaleiroponte-rolante)","782145"
2393,"Guincheiroconstrucao civil)","782205"
2394,"Operador de docagem","782210"
2395,"Operador de empilhadeira","782220"
2396,"Motorista de carro de passeio","782305"
2397,"Motorista de furgao ou veiculo similar","782310"
2398,"Motorista de taxi","782315"
2399,"Condutor de Ambulancia","782320"
2400,"Motorista de onibus rodoviario","782405"
2401,"Motorista de onibus urbano","782410"
2402,"Motorista de trolebus","782415"
2403,"Caminhoneiro autonomorotas regionais e internacionais)","782505"
2404,"Motorista de caminhaorotas regionais e internacionais)","782510"
2405,"Motorista operacional de guincho","782515"
2406,"Operador de trem de metro","782605"
2407,"Maquinista de trem","782610"
2408,"Maquinista de trem metropolitano","782615"
2409,"Motorneiro","782620"
2410,"Auxiliar de maquinista de trem","782625"
2411,"Operador de telefericopassageiros)","782630"
2412,"Marinheiro de convesmaritimo e fluviario)","782705"
2413,"Marinheiro de maquinas","782710"
2414,"Moco de convesmaritimo e fluviario)","782715"
2415,"Moco de maquinasmaritimo e fluviario)","782720"
2416,"Marinheiro de esporte e recreio","782721"
2417,"Marinheiro de esporte e recreio","782725"
2418,"Marinheiro Auxiliar de Convesmaritimo e aquaviario)","782730"
2419,"Marinheiro Auxiliar de Maquinasmaritimo e aquaviario)","782735"
2420,"Condutor de veiculos de tracao animalruas e estradas)","782805"
2421,"Tropeiro","782810"
2422,"Boiadeiro","782815"
2423,"Condutor de veiculos a pedais","782820"
2424,"Agente de patio","783105"
2425,"Manobrador","783110"
2426,"Carregadoraeronaves)","783205"
2427,"Carregadorarmazem)","783210"
2428,"Carregadorveiculos de transportes terrestres)","783215"
2429,"Estivador","783220"
2430,"Ajudante de motorista","783225"
2431,"Bloqueirotrabalhador portuario)","783230"
2432,"Trabalhador portuario de capatazia","783235"
2433,"Amarrador e desamarrado de embarcacoes","783240"
2434,"Embalador, a mao","784105"
2435,"Embalador, a maquina","784110"
2436,"Operador de maquina de etiquetar","784115"
2437,"Operador de maquina de envasar liquidos","784120"
2438,"Operador de prensa de enfardamento","784125"
2439,"Alimentador de linha de producao","784205"
2440,"Artesao bordador","791105"
2441,"Artesao ceramista","791110"
2442,"Artesao com material reciclavel","791115"
2443,"Artesao confeccionador de biojoias e ecojoias","791120"
2444,"Artesao do couro","791125"
2445,"Artesao escultor","791130"
2446,"Artesao moveleiroexceto reciclado)","791135"
2447,"Artesao tecelao","791140"
2448,"Artesao trancador","791145"
2449,"Artesao crocheteiro","791150"
2450,"Artesao tricoteiro","791155"
2451,"Artesao rendeiro","791160"
2452,"Mestreindustria petroquimica e carboquimica)","810105"
2453,"Mestre de producao quimica","810110"
2454,"Mestreindustria de borracha e plastico)","810205"
2455,"Mestre de producao farmaceutica","810305"
2456,"Operador de processos quimicos e petroquimicos","811005"
2457,"Operador de sala de controle de instalacoes quimicas, petroquimicas e afins","811010"
2458,"Moleirotratamentos quimicos e afins)","811105"
2459,"Operador de maquina misturadeiratratamentos quimicos e afins)","811110"
2460,"Operador de britadeiratratamentos quimicos e afins)","811115"
2461,"Operador de concentracao","811120"
2462,"Trabalhador da fabricacao de resinas e vernizes","811125"
2463,"Trabalhador de fabricacao de tintas","811130"
2464,"Operador de calcinacaotratamento quimico e afins)","811205"
2465,"Operador de tratamento quimico de materiais radioativos","811215"
2466,"Operador de centrifugadoratratamentos quimicos e afins)","811305"
2467,"Operador de exploracao de petroleo","811310"
2468,"Operador de filtro de secagemmineracao)","811315"
2469,"Operador de filtro de tambor rotativotratamentos quimicos e afins)","811320"
2470,"Operador de filtro-esteiramineracao)","811325"
2471,"Operador de filtro-prensatratamentos quimicos e afins)","811330"
2472,"Operador de filtros de parafinatratamentos quimicos e afins)","811335"
2473,"Destilador de madeira","811405"
2474,"Destilador de produtos quimicosexceto petroleo)","811410"
2475,"Operador de alambique de funcionamento continuoprodutos quimicos, exceto petroleo)","811415"
2476,"Operador de aparelho de reacao e conversaoprodutos quimicos, exceto petroleo)","811420"
2477,"Operador de equipamento de destilacao de alcool","811425"
2478,"Operador de evaporador na destilacao","811430"
2479,"Operador de painel de controlerefinacao de petroleo)","811505"
2480,"Operador de transferencia e estocagem - na refinacao do petroleo","811510"
2481,"Operador de britador de coque","811605"
2482,"Operador de carro de apagamento e coque","811610"
2483,"Operador de destilacao e subprodutos de coque","811615"
2484,"Operador de enfornamento e desenfornamento de coque","811620"
2485,"Operador de exaustorcoqueria)","811625"
2486,"Operador de painel de controle","811630"
2487,"Operador de preservacao e controle termico","811635"
2488,"Operador de reator de coque de petroleo","811640"
2489,"Operador de refrigeracaocoqueria)","811645"
2490,"Operador de sistema de reversaocoqueria)","811650"
2491,"Bamburista","811705"
2492,"Calandrista de borracha","811710"
2493,"Confeccionador de pneumaticos","811715"
2494,"Confeccionador de velas por imersao","811725"
2495,"Confeccionador de velas por moldagem","811735"
2496,"Laminador de plastico","811745"
2497,"Moldador de borracha por compressao","811750"
2498,"Moldador de plastico por compressao","811760"
2499,"Moldador de plastico por injecao","811770"
2500,"Trefilador de borracha","811775"
2501,"Operador de maquina de produtos farmaceuticos","811805"
2502,"Drageadormedicamentos)","811810"
2503,"Operador de maquina de fabricacao de cosmeticos","811815"
2504,"Operador de maquina de fabricacao de produtos de higiene e limpezasabao, sabonete, detergente,","811820"
2505,"Pirotecnico","812105"
2506,"Trabalhador da fabricacao de municao e explosivos","812110"
2507,"Cilindristapetroquimica e afins)","813105"
2508,"Operador de calandraquimica, petroquimica e afins)","813110"
2509,"Operador de extrusoraquimica, petroquimica e afins)","813115"
2510,"Operador de processoquimica, petroquimica e afins)","813120"
2511,"Operador de producaoquimica, petroquimica e afins)","813125"
2512,"Tecnico de operacaoquimica, petroquimica e afins)","813130"
2513,"Assistente de laboratorio industrial","818105"
2514,"Auxiliar de laboratorio de analises fisico-quimicas","818110"
2515,"Mestre de siderurgia","820105"
2516,"Mestre de aciaria","820110"
2517,"Mestre de alto-forno","820115"
2518,"Mestre de forno eletrico","820120"
2519,"Mestre de laminacao","820125"
2520,"Supervisor de fabricacao de produtos ceramicos, porcelanatos e afins","820205"
2521,"Supervisor de fabricacao de produtos de vidro","820210"
2522,"Operador de centro de controlesinterizacao)","821105"
2523,"Operador de maquina de sinterizar","821110"
2524,"Forneiro e operadoralto-forno)","821205"
2525,"Forneiro e operadorconversor a oxigenio)","821210"
2526,"Forneiro e operadorforno eletrico)","821215"
2527,"Forneiro e operadorrefino de metais nao-ferrosos)","821220"
2528,"Forneiro e operador de forno de reducao direta","821225"
2529,"Operador de aciariabasculamento de convertedor)","821230"
2530,"Operador de aciariadessulfuracao de gusa)","821235"
2531,"Operador de aciariarecebimento de gusa)","821240"
2532,"Operador de area de corrida","821245"
2533,"Operador de desgaseificacao","821250"
2534,"Soprador de convertedor","821255"
2535,"Operador de laminador","821305"
2536,"Operador de laminador de barras a frio","821310"
2537,"Operador de laminador de barras a quente","821315"
2538,"Operador de laminador de metais nao-ferrosos","821320"
2539,"Operador de laminador de tubos","821325"
2540,"Operador de montagem de cilindros e mancais","821330"
2541,"Recuperador de guias e cilindros","821335"
2542,"Encarregado de acabamento de chapas e metaistempera)","821405"
2543,"Escarfador","821410"
2544,"Marcador de produtossiderurgico e metalurgico)","821415"
2545,"Operador de bobinadeira de tiras a quente, no acabamento de chapas e metais","821420"
2546,"Operador de cabine de laminacaofio-maquina)","821425"
2547,"Operador de escoria e sucata","821430"
2548,"Operador de jato abrasivo","821435"
2549,"Operador de tesoura mecanica e maquina de corte, no acabamento de chapas e metais","821440"
2550,"Preparador de sucata e aparas","821445"
2551,"Rebarbador de metal","821450"
2552,"Forneiro de cubilo","822105"
2553,"Forneiro de forno-poco","822110"
2554,"Forneiro de fundicaoforno de reducao)","822115"
2555,"Forneiro de reaquecimento e tratamento termico na metalurgia","822120"
2556,"Forneiro de reverbero","822125"
2557,"Preparador de massafabricacao de abrasivos)","823105"
2558,"Preparador de massafabricacao de vidro)","823110"
2559,"Preparador de massa de argila","823115"
2560,"Preparador de barbotina","823120"
2561,"Preparador de esmaltesceramica)","823125"
2562,"Preparador de aditivos","823130"
2563,"Operador de atomizador","823135"
2564,"Extrusor de fios ou fibras de vidro","823210"
2565,"Forneiro na fundicao de vidro","823215"
2566,"Forneiro no recozimento de vidro","823220"
2567,"Moldador de abrasivos na fabricacao de ceramica, vidro e porcelana","823230"
2568,"Operador de banho metalico de vidro por flutuacao","823235"
2569,"Operador de maquina de soprar vidro","823240"
2570,"Operador de maquina extrusora de varetas e tubos de vidro","823245"
2571,"Operador de prensa de moldar vidro","823250"
2572,"Temperador de vidro","823255"
2573,"Trabalhador na fabricacao de produtos abrasivos","823265"
2574,"Classificador e empilhador de tijolos refratarios","823305"
2575,"Forneiromateriais de construcao)","823315"
2576,"Trabalhador da elaboracao de pre-fabricadoscimento amianto)","823320"
2577,"Trabalhador da elaboracao de pre-fabricadosconcreto armado)","823325"
2578,"Trabalhador da fabricacao de pedras artificiais","823330"
2579,"Oleirofabricacao de telhas)","828105"
2580,"Oleirofabricacao de tijolos)","828110"
2581,"Mestreindustria de celulose, papel e papelao)","830105"
2582,"Cilindreiro na preparacao de pasta para fabricacao de papel","831105"
2583,"Operador de branqueador de pasta para fabricacao de papel","831110"
2584,"Operador de digestor de pasta para fabricacao de papel","831115"
2585,"Operador de lavagem e depuracao de pasta para fabricacao de papel","831120"
2586,"Operador de maquina de secar celulose","831125"
2587,"Calandrista de papel","832105"
2588,"Operador de cortadeira de papel","832110"
2589,"Operador de maquina de fabricar papelfase umida)","832115"
2590,"Operador de maquina de fabricar papelfase seca)","832120"
2591,"Operador de maquina de fabricar papel e papelao","832125"
2592,"Operador de rebobinadeira na fabricacao de papel e papelao","832135"
2593,"Cartonageiro, a maquina","833105"
2594,"Confeccionador de bolsas, sacos e sacolas e papel, a maquina","833110"
2595,"Confeccionador de sacos de celofane, a maquina","833115"
2596,"Operador de maquina de cortar e dobrar papelao","833120"
2597,"Operador de prensa de embutir papelao","833125"
2598,"Cartonageiro, a maocaixas de papelao)","833205"
2599,"Supervisor de producao da industria alimenticia","840105"
2600,"Supervisor da industria de bebidas","840110"
2601,"Supervisor da industria de fumo","840115"
2602,"Chefe de confeitaria","840120"
2603,"Moleiro de cereaisexceto arroz)","841105"
2604,"Moleiro de especiarias","841110"
2605,"Operador de processo de moagem","841115"
2606,"Moedor de sal","841205"
2607,"Refinador de sal","841210"
2608,"Operador de cristalizacao na refinacao de acucar","841305"
2609,"Operador de equipamentos de refinacao de acucarprocesso continuo)","841310"
2610,"Operador de moenda na fabricacao de acucar","841315"
2611,"Operador de tratamento de calda na refinacao de acucar","841320"
2612,"Cozinhadorconservacao de alimentos)","841408"
2613,"Cozinhador de carnes","841416"
